"id","league_id","home_goals","away_goals","winner","home_gk","home_def","home_mid","home_atk","home_def_count","home_mid_count","home_atk_count","away_gk","away_def","away_mid","away_atk","away_def_count","away_mid_count","away_atk_count"
6037,4769,3,1,"home","very good","very good","very good","very good",4,3,3,"bad","bad","good","good",4,5,1
6038,4769,1,0,"home","very good","very bad","bad","bad",4,4,2,"very bad","good","bad","bad",4,5,1
6039,4769,1,3,"away","good","good","good","good",4,5,1,"bad","bad","bad","bad",5,4,1
6040,4769,0,1,"away","good","bad","good","bad",4,3,3,"very good","very good","very good","very good",4,3,3
6041,4769,0,0,"draw","bad","very bad","bad","bad",4,5,1,"very good","very good","very good","good",3,4,3
6042,4769,3,0,"home","very good","very good","very good","very good",4,3,3,"very good","very bad","bad","bad",4,3,3
6043,4769,1,1,"draw","good","bad","good","very bad",4,4,2,"very bad","good","bad","very bad",4,5,1
6044,4769,3,1,"home","very good","very good","good","very good",4,4,2,"very bad","very bad","bad","bad",4,5,1
6045,4769,0,1,"away","good","very bad","good","bad",4,3,3,"good","good","good","good",4,5,1
6046,4769,1,2,"away","very bad","good","good","good",4,5,1,"very good","very good","very good","very good",4,5,1
6048,4769,1,2,"away","good","bad","bad","bad",4,4,2,"good","very bad","very bad","bad",4,5,1
6049,4769,1,1,"draw","good","very bad","very bad","bad",4,5,1,"good","bad","good","bad",4,3,3
6050,4769,2,0,"home","very good","very good","very good","good",5,3,2,"bad","bad","very good","good",4,3,3
6051,4769,2,1,"home","good","bad","good","very bad",4,4,2,"good","good","good","bad",4,3,3
6052,4769,1,2,"away","very bad","very bad","very bad","very bad",4,3,3,"good","bad","bad","very good",4,5,1
6053,4769,2,2,"draw","very good","very good","very good","very good",4,3,3,"very good","good","very good","very good",4,4,2
6054,4769,1,0,"home","good","good","good","good",4,5,1,"good","bad","good","bad",4,3,3
6055,4769,0,0,"draw","bad","bad","bad","bad",5,4,1,"good","good","good","very good",4,5,1
6056,4769,3,1,"home","very good","very good","very good","very good",4,3,3,"bad","very bad","bad","bad",4,3,3
6057,4769,4,2,"home","very good","good","bad","good",4,5,1,"very bad","bad","bad","very bad",4,4,2
6058,4769,0,1,"away","very bad","bad","good","very bad",4,4,2,"very good","good","very good","very good",4,3,3
6059,4769,1,1,"draw","good","bad","bad","bad",4,3,3,"good","very bad","bad","very bad",4,4,2
6060,4769,1,1,"draw","good","bad","good","very bad",4,4,2,"very bad","very bad","bad","bad",4,5,1
6061,4769,2,0,"home","bad","very bad","good","very bad",4,4,2,"very good","very good","very good","very good",4,3,3
6062,4769,4,5,"away","very good","very good","very good","very good",4,3,3,"very good","very good","very good","good",5,4,1
6063,4769,1,2,"away","very good","good","very good","very good",4,4,2,"good","bad","good","bad",4,4,2
6064,4769,3,0,"home","good","very good","good","good",4,5,1,"good","very bad","very bad","bad",4,5,1
6065,4769,0,0,"draw","good","bad","good","good",4,3,3,"very good","very good","very good","very good",4,3,3
6066,4769,1,0,"home","good","good","good","very good",4,5,1,"very bad","bad","good","very bad",4,5,1
6067,4769,0,1,"away","bad","good","good","good",4,5,1,"very good","bad","bad","good",4,5,1
6068,4769,1,0,"home","good","bad","bad","very bad",4,5,1,"bad","bad","bad","bad",4,4,2
6069,4769,0,0,"draw","good","very bad","very bad","bad",4,5,1,"good","bad","very bad","bad",4,4,2
6070,4769,1,0,"home","very good","very good","very good","good",5,3,2,"very good","good","good","very good",4,5,1
6071,4769,2,2,"draw","good","bad","good","very bad",4,4,2,"bad","very bad","bad","very bad",4,4,2
6072,4769,3,0,"home","very bad","very bad","bad","bad",4,5,1,"good","bad","good","good",4,3,3
6073,4769,0,1,"away","very bad","bad","good","very bad",4,4,2,"very good","very good","very good","very good",4,3,3
6074,4769,1,1,"draw","very good","very good","very good","good",4,5,1,"good","bad","bad","very bad",4,5,1
6075,4769,0,3,"away","bad","bad","bad","bad",4,4,2,"bad","bad","good","bad",4,3,3
6076,4769,2,2,"draw","very good","very good","very good","very good",4,5,1,"good","good","good","good",4,5,1
6077,4769,4,0,"home","very good","bad","bad","good",4,5,1,"good","bad","good","very good",4,5,1
6078,4769,0,0,"draw","very bad","bad","bad","bad",4,3,3,"good","good","good","bad",4,3,3
6079,4769,2,1,"home","good","bad","very bad","bad",4,5,1,"bad","very bad","bad","bad",4,4,2
6080,4769,0,0,"draw","good","good","good","bad",4,3,3,"very good","good","good","good",4,4,2
6081,4769,1,0,"home","good","bad","very bad","very bad",4,5,1,"very good","very good","very good","good",4,4,2
6082,4769,2,0,"home","bad","very bad","good","very bad",4,4,2,"bad","bad","bad","bad",4,4,2
6083,4769,4,4,"draw","very good","very good","very good","very good",4,4,2,"very good","very good","very good","good",4,3,3
6084,4769,1,0,"home","good","very good","good","very good",4,5,1,"very good","good","very good","good",5,3,2
6085,4769,1,0,"home","good","bad","bad","good",4,3,3,"good","bad","bad","very bad",4,5,1
6086,4769,1,1,"draw","good","good","very good","good",4,5,1,"very good","good","very good","very good",4,3,3
6087,4769,2,0,"home","bad","good","good","bad",4,3,3,"very bad","bad","good","bad",4,4,2
6088,4769,2,0,"home","good","bad","good","bad",4,5,1,"good","bad","bad","very bad",4,4,2
6089,4769,1,2,"away","very good","good","very good","good",5,3,2,"good","bad","very bad","good",5,3,2
6090,4769,0,0,"draw","good","bad","bad","very bad",4,5,1,"good","bad","bad","bad",4,3,3
6091,4769,1,1,"draw","bad","very bad","bad","bad",4,5,1,"good","good","good","good",4,5,1
6092,4769,2,2,"draw","very good","good","very good","very good",4,3,3,"good","good","good","bad",4,3,3
6093,4769,0,2,"away","good","bad","bad","bad",4,4,2,"good","good","very good","bad",4,5,1
6094,4769,0,1,"away","very good","very good","very good","good",4,4,2,"bad","good","good","good",4,5,1
6095,4769,2,0,"home","bad","bad","bad","bad",4,5,1,"very good","very good","very good","very good",4,4,2
6096,4769,4,1,"home","very good","very good","very good","good",4,5,1,"good","bad","very bad","bad",4,5,1
6097,4769,0,2,"away","very good","bad","good","good",4,5,1,"bad","very bad","good","very bad",4,4,2
6098,4769,1,1,"draw","good","bad","bad","very bad",4,3,3,"good","bad","bad","bad",4,3,3
6099,4769,1,0,"home","good","bad","very bad","bad",4,5,1,"very good","good","very good","good",4,3,3
6100,4769,0,2,"away","good","bad","very bad","very bad",3,5,2,"very good","good","very good","good",5,4,1
6101,4769,1,2,"away","bad","very bad","bad","bad",4,5,1,"very good","very good","very good","good",4,5,1
6102,4769,2,3,"away","bad","very bad","good","bad",4,5,1,"good","bad","bad","very bad",4,5,1
6103,4769,2,1,"home","very good","very good","very good","very good",4,5,1,"very good","good","very good","good",4,5,1
6104,4769,3,0,"home","good","very good","good","very good",4,5,1,"good","bad","good","very bad",4,5,1
6105,4769,1,1,"draw","good","bad","bad","bad",4,3,3,"bad","bad","bad","bad",4,3,3
6106,4769,1,1,"draw","good","bad","very good","good",4,5,1,"good","good","bad","bad",4,3,3
6107,4769,1,1,"draw","bad","bad","very good","good",4,3,3,"good","bad","very bad","very bad",4,4,2
6108,4769,1,2,"away","good","bad","good","good",4,3,3,"very good","bad","good","bad",4,4,2
6109,4769,0,2,"away","good","good","good","bad",4,3,3,"bad","very bad","bad","bad",4,5,1
6110,4769,1,1,"draw","very good","good","good","good",5,3,2,"good","bad","very bad","bad",4,5,1
6111,4769,2,2,"draw","good","bad","good","very bad",4,5,1,"very good","very good","very good","very good",4,4,2
6112,4769,4,0,"home","very good","good","very good","good",4,5,1,"good","bad","bad","very bad",5,3,2
6113,4769,2,1,"home","good","bad","good","bad",4,4,2,"good","bad","good","bad",4,3,3
6114,4769,1,2,"away","very good","very good","very good","good",4,5,1,"bad","very bad","bad","bad",4,5,1
6115,4769,1,0,"home","bad","bad","bad","bad",4,3,3,"good","very good","good","very good",4,5,1
6116,4769,0,1,"away","good","bad","very good","good",4,5,1,"bad","good","good","good",4,5,1
6117,4769,0,1,"away","very good","bad","good","good",4,5,1,"very good","very good","very good","very good",4,4,2
6118,4769,2,0,"home","good","very bad","bad","very bad",4,5,1,"good","bad","bad","good",4,3,3
6119,4769,1,1,"draw","good","bad","very bad","bad",4,4,2,"good","good","good","bad",4,4,2
6120,4769,0,1,"away","good","bad","bad","bad",4,3,3,"bad","good","very bad","bad",4,3,3
6121,4769,2,0,"home","bad","very bad","bad","bad",4,3,3,"good","bad","good","very bad",4,5,1
6122,4769,0,3,"away","bad","very bad","bad","very bad",4,4,2,"very good","good","very good","very good",4,3,3
6123,4769,2,1,"home","very good","good","very good","very good",4,4,2,"good","very bad","bad","very bad",4,5,1
6124,4769,1,0,"home","good","very good","good","very good",4,5,1,"very good","good","bad","good",4,5,1
6125,4769,1,1,"draw","good","bad","bad","bad",4,3,3,"very good","very good","very good","good",4,5,1
6126,4769,1,1,"draw","very good","very good","very good","good",4,5,1,"very good","good","very good","good",5,3,2
6127,4769,1,0,"home","bad","good","very good","bad",4,3,3,"good","bad","bad","good",4,5,1
6128,4769,1,0,"home","good","bad","bad","bad",4,5,1,"good","bad","very good","good",4,5,1
6139,4769,2,0,"home","good","good","bad","bad",4,5,1,"good","bad","bad","bad",4,3,3
6140,4769,1,1,"draw","very good","good","very good","good",3,5,2,"bad","very bad","bad","very bad",4,5,1
6141,4769,0,0,"draw","good","bad","bad","bad",4,5,1,"good","bad","very bad","bad",4,4,2
6142,4769,2,1,"home","very good","good","very good","good",4,5,1,"bad","good","good","bad",4,3,3
6143,4769,0,1,"away","good","good","good","bad",4,4,2,"bad","bad","good","bad",4,4,2
6144,4769,1,3,"away","very good","very good","very good","good",4,3,3,"good","very good","very good","good",4,3,3
6145,4769,2,1,"home","bad","bad","bad","bad",4,3,3,"very good","very good","very good","very good",4,3,3
6146,4769,1,1,"draw","good","good","very good","good",4,5,1,"very good","good","very good","very good",4,4,2
6147,4769,2,3,"away","very good","bad","bad","bad",4,4,2,"good","bad","very bad","bad",5,3,2
6148,4769,2,1,"home","good","very bad","bad","good",4,5,1,"good","bad","bad","very bad",4,5,1
6149,4769,1,1,"draw","good","bad","very bad","bad",4,5,1,"very good","bad","bad","good",4,5,1
6150,4769,3,1,"home","good","bad","bad","very bad",4,5,1,"very good","good","very good","good",4,5,1
6151,4769,1,0,"home","good","bad","bad","bad",4,4,2,"very good","good","very good","good",5,4,1
6152,4769,0,2,"away","bad","very bad","bad","bad",4,3,3,"bad","bad","bad","bad",4,3,3
6153,4769,1,3,"away","bad","bad","good","bad",4,4,2,"good","bad","good","bad",4,5,1
6154,4769,2,1,"home","very good","very good","very good","very good",4,4,2,"good","good","good","bad",4,5,1
6155,4769,2,1,"home","good","very good","good","very good",4,5,1,"very bad","bad","bad","good",4,5,1
6156,4769,2,0,"home","good","good","bad","bad",4,3,3,"good","good","good","good",4,4,2
6157,4769,2,1,"home","very good","very good","very good","very good",4,3,3,"very good","very good","very good","very good",4,5,1
6158,4769,2,0,"home","good","bad","bad","bad",4,5,1,"bad","good","very good","bad",4,3,3
6159,4769,1,1,"draw","good","good","good","bad",4,5,1,"very good","very good","very good","very good",4,5,1
6160,4769,4,1,"home","very good","good","very good","good",4,5,1,"good","bad","very bad","bad",4,5,1
6161,4769,2,1,"home","good","bad","good","bad",4,4,2,"good","very good","good","very good",4,5,1
6162,4769,1,1,"draw","very good","very good","very good","good",4,5,1,"good","bad","bad","bad",4,5,1
6163,4769,2,2,"draw","bad","bad","bad","bad",4,5,1,"very good","good","very good","good",3,5,2
6164,4769,3,1,"home","good","good","very good","bad",4,5,1,"good","good","good","very bad",4,3,3
6165,4769,2,1,"home","very good","bad","good","bad",4,4,2,"good","bad","good","bad",4,3,3
6166,4769,1,0,"home","good","bad","very bad","good",4,3,3,"bad","very bad","bad","very bad",4,3,3
6167,4769,3,0,"home","bad","good","good","bad",4,3,3,"very good","good","very good","very good",4,4,2
6168,4769,0,3,"away","good","bad","bad","bad",4,5,1,"bad","bad","bad","bad",4,4,2
6169,4769,0,0,"draw","good","bad","very bad","bad",4,5,1,"bad","bad","bad","bad",4,3,3
6170,4769,2,1,"home","very good","good","very good","good",4,4,2,"very good","very good","very good","very good",4,5,1
6171,4769,0,1,"away","good","bad","bad","very bad",4,5,1,"good","good","very good","bad",4,5,1
6172,4769,1,4,"away","good","bad","bad","very bad",4,5,1,"very good","bad","bad","good",4,3,3
6173,4769,0,2,"away","bad","very bad","bad","bad",4,5,1,"very good","very good","very good","very good",4,3,3
6174,4769,2,1,"home","bad","bad","bad","bad",4,4,2,"bad","good","very good","bad",4,3,3
6175,4769,3,2,"home","very good","very good","very good","very good",4,4,2,"good","good","bad","bad",4,4,2
6176,4769,1,0,"home","good","very good","good","very good",4,5,1,"good","bad","bad","bad",4,3,3
6177,4769,1,0,"home","good","good","bad","bad",4,3,3,"good","good","bad","bad",4,5,1
6178,4769,6,1,"home","very good","very good","very good","very good",4,3,3,"good","bad","bad","good",4,5,1
6179,4769,4,0,"home","good","bad","bad","bad",4,5,1,"good","bad","bad","very bad",4,4,2
6180,4769,1,3,"away","bad","very bad","bad","bad",4,5,1,"very good","very good","very good","very good",4,5,1
6181,4769,2,1,"home","very good","good","very good","good",4,5,1,"very good","very good","very good","very good",4,3,3
6182,4769,2,1,"home","very bad","bad","good","very bad",4,4,2,"very good","very good","very good","good",4,3,3
6183,4769,1,1,"draw","bad","bad","very bad","bad",4,3,3,"good","bad","bad","bad",4,5,1
6184,4769,3,1,"home","good","good","very good","very good",4,5,1,"good","bad","very bad","bad",4,5,1
6185,4769,1,0,"home","very good","bad","good","good",4,4,2,"bad","very bad","bad","bad",4,5,1
6186,4769,0,3,"away","good","bad","very bad","good",4,5,1,"very good","good","good","good",4,5,1
6187,4769,0,1,"away","bad","good","good","bad",4,3,3,"good","very good","good","very good",4,5,1
6188,4769,2,0,"home","good","bad","bad","bad",4,5,1,"good","good","bad","bad",4,5,1
6189,4769,2,1,"home","good","bad","very bad","bad",4,3,3,"good","bad","bad","bad",4,5,1
6190,4769,2,0,"home","very good","good","very good","good",3,5,2,"good","bad","good","bad",4,5,1
6191,4769,0,0,"draw","good","bad","bad","bad",4,5,1,"bad","good","good","good",4,3,3
6192,4769,1,0,"home","good","bad","good","bad",4,5,1,"very bad","bad","good","bad",4,4,2
6193,4769,0,2,"away","bad","very bad","bad","bad",4,5,1,"good","good","good","bad",4,5,1
6194,4769,4,1,"home","very good","good","very good","very good",4,5,1,"good","bad","bad","very bad",4,3,3
6195,4769,1,0,"home","very good","very good","very good","very good",4,5,1,"bad","bad","bad","bad",4,3,3
6196,4769,2,2,"draw","good","very good","good","very good",4,5,1,"bad","bad","bad","bad",4,4,2
6197,4769,0,1,"away","good","bad","very bad","bad",5,4,1,"very good","very good","very good","very good",4,3,3
6198,4769,2,0,"home","very good","very good","very good","very good",4,3,3,"very good","good","very bad","good",4,3,3
6199,4769,2,4,"away","good","bad","good","good",4,3,3,"very good","good","very good","good",5,3,2
6200,4769,2,1,"home","bad","very bad","bad","bad",4,5,1,"good","bad","very bad","bad",4,5,1
6201,4769,3,0,"home","very good","good","very good","very good",4,3,3,"good","very bad","bad","bad",5,4,1
6202,4769,0,0,"draw","good","good","good","very bad",4,4,2,"bad","very bad","bad","bad",4,5,1
6203,4769,1,1,"draw","very good","good","very good","very good",4,5,1,"good","bad","bad","very bad",4,5,1
6204,4769,0,2,"away","good","bad","very good","bad",4,5,1,"good","very good","good","very good",4,5,1
6205,4769,0,0,"draw","very good","good","bad","good",4,3,3,"very good","very good","very good","very good",4,3,3
6206,4769,1,0,"home","good","very bad","bad","bad",4,5,1,"bad","good","bad","bad",4,4,2
6207,4769,0,0,"draw","bad","good","good","bad",4,3,3,"good","good","bad","bad",4,3,3
6208,4769,3,4,"away","good","bad","good","good",4,3,3,"very good","very good","very good","very good",4,3,3
6209,4769,1,1,"draw","good","very bad","very bad","bad",4,5,1,"very good","good","very good","very good",4,5,1
6210,4769,1,0,"home","very good","good","very good","good",4,4,2,"good","good","bad","very bad",4,4,2
6211,4769,1,0,"home","good","bad","bad","very bad",4,5,1,"good","bad","good","bad",4,5,1
6212,4769,1,3,"away","good","bad","good","bad",4,4,2,"good","very bad","bad","very bad",4,5,1
6213,4769,1,1,"draw","bad","very bad","bad","bad",4,5,1,"bad","good","bad","good",4,5,1
6214,4769,3,0,"home","very good","good","very good","very good",4,3,3,"good","good","good","bad",4,5,1
6215,4769,1,0,"home","good","very good","good","very good",4,5,1,"very good","good","very good","very good",4,3,3
6216,4769,3,2,"home","bad","good","bad","bad",4,3,3,"very good","good","bad","good",4,3,3
6217,4769,1,1,"draw","good","good","bad","bad",4,3,3,"bad","bad","bad","bad",4,5,1
6218,4769,3,0,"home","very good","very good","very good","very good",4,3,3,"good","good","good","good",4,3,3
6219,4769,1,2,"away","good","bad","bad","good",4,5,1,"good","good","good","very good",4,5,1
6220,4769,0,1,"away","bad","very bad","bad","bad",4,5,1,"good","bad","bad","very bad",4,5,1
6221,4769,4,1,"home","very good","good","very good","good",4,5,1,"bad","good","bad","bad",4,3,3
6222,4769,1,2,"away","good","good","bad","very bad",4,4,2,"very good","very good","very good","very good",4,3,3
6223,4769,3,4,"away","very good","very good","very good","very good",4,5,1,"good","good","good","very bad",4,3,3
6224,4769,5,0,"home","good","bad","very good","very good",4,5,1,"bad","very bad","bad","very bad",4,4,2
6225,4769,2,3,"away","very good","good","good","good",4,5,1,"very good","good","very good","good",5,3,2
6226,4769,1,0,"home","good","very bad","bad","good",4,5,1,"very good","good","very good","very good",4,5,1
6227,4769,0,2,"away","bad","bad","good","very bad",4,3,3,"good","bad","very bad","very bad",4,3,3
6228,4769,3,1,"home","good","bad","good","good",4,3,3,"good","bad","bad","bad",4,4,2
2869,1729,1,2,"away","very good","good","very good","bad",4,3,3,"good","bad","good","good",4,4,2
2870,1729,0,0,"draw","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,4,2
2871,1729,1,1,"draw","very good","good","very good","very good",4,4,2,"good","very good","good","very good",4,4,2
20510,19694,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"bad","bad","good","good",4,4,2
2872,1729,4,0,"home","very good","very good","very good","very good",4,3,3,"good","bad","bad","bad",4,5,1
20511,19694,1,1,"draw","very bad","bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,3,3
2873,1729,0,0,"draw","bad","very good","very good","good",4,4,2,"good","very good","very good","very good",4,5,1
2874,1729,0,4,"away","bad","bad","bad","good",4,5,1,"very good","bad","very good","good",4,4,2
2875,1729,0,0,"draw","good","very good","good","good",4,4,2,"very good","very good","very good","very good",4,3,3
20513,19694,3,2,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
2876,1729,2,0,"home","very good","very good","very good","very good",4,4,2,"very good","very good","very good","good",4,4,2
20514,19694,2,0,"home","good","good","bad","good",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
2877,1729,1,2,"away","very good","good","good","bad",4,4,2,"very good","very good","very good","very good",4,4,2
2878,1729,1,1,"draw","good","good","bad","bad",4,5,1,"bad","bad","bad","bad",4,3,3
20515,19694,1,0,"home","very bad","bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
20570,19694,5,1,"home","bad","bad","good","good",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20571,19694,3,0,"home","very bad","bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20572,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very good","bad","good","good",4,4,2
20573,19694,4,1,"home","bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
20575,19694,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","bad","very bad","very bad",4,3,3
20576,19694,2,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
20578,19694,1,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20579,19694,0,0,"draw","bad","very bad","very bad","very bad",4,5,1,"very bad","bad","very bad","very bad",4,4,2
20580,19694,0,3,"away","very bad","bad","very bad","very bad",4,4,2,"very good","very bad","bad","bad",4,4,2
20581,19694,0,1,"away","bad","bad","good","good",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
20583,19694,2,0,"home","very bad","bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
20584,19694,2,1,"home","very bad","very bad","very bad","very bad",4,3,3,"bad","very bad","very bad","very bad",4,4,2
20585,19694,2,0,"home","very good","bad","bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
20586,19694,3,3,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20587,19694,0,2,"away","very bad","very bad","very bad","very bad",4,3,3,"bad","bad","bad","good",4,4,2
20378,19694,0,0,"draw","very bad","very bad","very bad","very bad",3,5,2,"very bad","very bad","very bad","very bad",4,5,1
20380,19694,0,2,"away","very bad","very bad","very bad","bad",4,5,1,"bad","bad","good","good",4,4,2
20381,19694,3,0,"home","very bad","bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20382,19694,1,1,"draw","very good","good","good","good",4,5,1,"very bad","bad","very bad","bad",4,4,2
20383,19694,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","very bad",4,5,1
20445,19694,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20446,19694,0,0,"draw","bad","very bad","very bad","very bad",4,3,3,"very bad","bad","very bad","very bad",4,4,2
20447,19694,0,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very good","good","good","good",4,4,2
20448,19694,1,0,"home","very bad","very bad","very bad","very bad",4,3,3,"very bad","very bad","very bad","very bad",4,4,2
20449,19694,0,1,"away","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20588,19694,4,0,"home","bad","bad","good","good",4,4,2,"very bad","very bad","bad","bad",4,5,1
20589,19694,0,1,"away","bad","very bad","very bad","very bad",4,5,1,"good","bad","bad","good",4,4,2
20590,19694,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","bad","very bad","very bad",4,4,2
20592,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,3,3,"very bad","very bad","very bad","very bad",4,4,2
20593,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
20595,19694,3,1,"home","bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20597,19694,2,0,"home","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20598,19694,0,3,"away","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
2979,1729,0,2,"away","good","good","very good","very good",4,5,1,"very good","very good","very good","very good",4,5,1
20599,19694,4,2,"home","good","good","bad","good",4,4,2,"bad","bad","good","bad",4,4,2
2980,1729,3,1,"home","very good","very good","very good","very good",4,4,2,"very good","good","very good","bad",4,4,2
20600,19694,2,0,"home","bad","bad","good","good",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
2981,1729,2,3,"away","very good","bad","very good","good",4,4,2,"very good","very good","very good","very good",4,4,2
2982,1729,2,1,"home","good","very good","very good","very good",4,3,3,"very good","good","good","bad",4,4,2
20602,19694,3,3,"draw","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","bad",4,5,1
20603,19694,1,0,"home","very bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
2983,1729,0,1,"away","very good","very good","good","very good",4,4,2,"bad","bad","bad","very bad",4,5,1
20604,19694,2,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","bad","very bad","bad",4,5,1
2984,1729,3,0,"home","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,5,1
2985,1729,1,1,"draw","bad","bad","very bad","bad",4,4,2,"good","very good","good","good",4,4,2
2986,1729,0,1,"away","good","very good","good","very good",4,4,2,"bad","very good","very good","bad",4,5,1
20385,19694,1,3,"away","bad","very bad","very bad","bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
2987,1729,0,0,"draw","good","bad","bad","bad",4,5,1,"good","good","bad","bad",4,5,1
20386,19694,2,0,"home","very bad","bad","very bad","very bad",4,5,1,"bad","bad","bad","good",4,4,2
2988,1729,2,0,"home","good","bad","good","good",4,4,2,"very good","very good","good","very good",4,4,2
20387,19694,2,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,3,3
20389,19694,1,0,"home","good","good","bad","good",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3089,1729,0,0,"draw","very good","good","very good","very good",4,4,2,"good","bad","good","good",4,4,2
3090,1729,0,1,"away","very good","good","very good","bad",4,4,2,"very good","very good","very good","very good",4,4,2
20390,19694,3,1,"home","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","bad",4,4,2
3091,1729,3,1,"home","good","very good","very good","very good",4,3,3,"bad","bad","bad","bad",4,4,2
20392,19694,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
3092,1729,3,1,"home","very good","very good","very good","very good",4,4,2,"very good","bad","very good","good",4,4,2
20394,19694,1,1,"draw","good","good","bad","good",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20395,19694,2,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,5,1
3093,1729,8,2,"home","very good","very good","very good","very good",4,4,2,"good","good","good","very good",4,3,3
3094,1729,2,1,"home","bad","very good","very good","good",4,4,2,"very good","good","good","very good",4,4,2
20396,19694,2,1,"home","bad","bad","good","good",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20397,19694,0,0,"draw","bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
3095,1729,0,0,"draw","good","bad","bad","bad",4,5,1,"good","very good","good","very good",4,4,2
20398,19694,0,2,"away","bad","bad","very bad","very bad",4,5,1,"good","good","good","bad",4,5,1
3096,1729,1,5,"away","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,5,1
3097,1729,0,1,"away","very good","good","good","bad",4,4,2,"good","very good","good","good",4,4,2
20401,19694,2,3,"away","very bad","very bad","very bad","very bad",4,3,3,"very bad","very bad","very bad","very bad",4,3,3
3098,1729,2,0,"home","good","good","bad","good",4,3,3,"bad","bad","bad","very bad",4,5,1
20402,19694,1,2,"away","very bad","very bad","very bad","very bad",4,5,1,"good","good","bad","good",4,4,2
20403,19694,0,0,"draw","bad","bad","good","good",4,4,2,"very bad","very bad","very bad","very bad",4,3,3
20406,19694,2,3,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","bad",4,3,3
20410,19694,1,2,"away","very bad","very bad","very bad","bad",4,4,2,"bad","bad","good","bad",4,4,2
20411,19694,3,1,"home","good","good","bad","good",4,5,1,"bad","very bad","very bad","bad",4,4,2
3189,1729,1,0,"home","very good","very good","very good","very good",4,5,1,"very good","bad","very bad","good",4,3,3
20412,19694,1,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
20413,19694,0,0,"draw","very bad","very bad","very bad","very bad",4,3,3,"bad","very bad","very bad","bad",4,4,2
3190,1729,0,5,"away","very good","bad","good","good",4,4,2,"very good","very good","very good","very good",4,4,2
20414,19694,1,2,"away","very bad","very bad","very bad","very bad",4,4,2,"very bad","bad","very bad","bad",4,4,2
3191,1729,2,2,"draw","very good","very good","very good","very good",4,4,2,"very good","very good","very good","good",4,3,3
20415,19694,1,0,"home","bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","bad",4,4,2
